component_file,old_pointer_value,new_pointer_ids,route_profile_used,status
skills/sub_skills/SS-232-series-strategy-planner.py,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_MEDIA_PROVIDER_HANDOFF, PTR_PROVIDER_QUALITY]",provider_handoff_profile,REPAIRED
skills/sub_skills/SS-232-series-strategy-planner.subskill.md,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]",lineage_profile,REPAIRED
skills/sub_skills/SS-233-content-calendar-generator.py,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_MEDIA_PROVIDER_HANDOFF, PTR_PROVIDER_QUALITY]",provider_handoff_profile,REPAIRED
skills/sub_skills/SS-233-content-calendar-generator.subskill.md,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]",lineage_profile,REPAIRED
skills/sub_skills/SS-234-platform-strategy-mapper.py,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_MEDIA_PROVIDER_HANDOFF, PTR_PROVIDER_QUALITY]",provider_handoff_profile,REPAIRED
skills/sub_skills/SS-234-platform-strategy-mapper.subskill.md,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]",lineage_profile,REPAIRED
skills/sub_skills/SS-240-hook-variation-generator.py,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_MEDIA_PROVIDER_HANDOFF, PTR_PROVIDER_QUALITY]",provider_handoff_profile,REPAIRED
skills/sub_skills/SS-240-hook-variation-generator.subskill.md,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]",lineage_profile,REPAIRED
skills/sub_skills/SS-241-open-loop-generator.py,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_MEDIA_PROVIDER_HANDOFF, PTR_PROVIDER_QUALITY]",provider_handoff_profile,REPAIRED
skills/sub_skills/SS-241-open-loop-generator.subskill.md,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]",lineage_profile,REPAIRED
skills/sub_skills/SS-242-story-tension-builder.py,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_MEDIA_PROVIDER_HANDOFF, PTR_PROVIDER_QUALITY]",provider_handoff_profile,REPAIRED
skills/sub_skills/SS-242-story-tension-builder.subskill.md,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]",lineage_profile,REPAIRED
skills/sub_skills/SS-243-pacing-controller.py,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_MEDIA_PROVIDER_HANDOFF, PTR_PROVIDER_QUALITY]",provider_handoff_profile,REPAIRED
skills/sub_skills/SS-243-pacing-controller.subskill.md,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]",lineage_profile,REPAIRED
skills/sub_skills/SS-244-retention-loop-engine.py,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_MEDIA_PROVIDER_HANDOFF, PTR_PROVIDER_QUALITY]",provider_handoff_profile,REPAIRED
skills/sub_skills/SS-244-retention-loop-engine.subskill.md,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]",lineage_profile,REPAIRED
skills/sub_skills/SS-245-cliffhanger-designer.py,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_MEDIA_PROVIDER_HANDOFF, PTR_PROVIDER_QUALITY]",provider_handoff_profile,REPAIRED
skills/sub_skills/SS-245-cliffhanger-designer.subskill.md,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]",lineage_profile,REPAIRED
skills/swarm_expansion/M-121-algorithm-intelligence-core.py,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]",research_synthesis_profile,REPAIRED
skills/swarm_expansion/M-121-algorithm-intelligence-core.skill.md,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]",lineage_profile,REPAIRED
skills/swarm_expansion/M-122-data-signal-collector.py,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]",research_synthesis_profile,REPAIRED
skills/swarm_expansion/M-122-data-signal-collector.skill.md,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]",lineage_profile,REPAIRED
skills/swarm_expansion/M-123-algorithm-pattern-analyzer.py,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]",research_synthesis_profile,REPAIRED
skills/swarm_expansion/M-123-algorithm-pattern-analyzer.skill.md,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]",lineage_profile,REPAIRED
skills/swarm_expansion/M-124-watch-time-analyzer.py,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]",research_synthesis_profile,REPAIRED
skills/swarm_expansion/M-124-watch-time-analyzer.skill.md,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]",lineage_profile,REPAIRED
skills/swarm_expansion/M-125-retention-drop-detector.py,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT, PTR_SCRIPT_DEBATE, PTR_FINAL_SCRIPT_VOICE, PTR_FINAL_SCRIPT_IMAGE, PTR_FINAL_SCRIPT_VIDEO]",script_generation_profile,REPAIRED
skills/swarm_expansion/M-125-retention-drop-detector.skill.md,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]",lineage_profile,REPAIRED
skills/swarm_expansion/M-126-retention-repair-engine.py,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_DEBATE_REFINEMENT, PTR_REFINEMENT_FINAL_SCRIPT]",script_refinement_profile,REPAIRED
skills/swarm_expansion/M-126-retention-repair-engine.skill.md,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]",lineage_profile,REPAIRED
skills/swarm_expansion/M-127-viral-pattern-library.py,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]",research_synthesis_profile,REPAIRED
skills/swarm_expansion/M-127-viral-pattern-library.skill.md,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]",lineage_profile,REPAIRED
skills/swarm_expansion/M-128-viral-pattern-replicator.py,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]",research_synthesis_profile,REPAIRED
skills/swarm_expansion/M-128-viral-pattern-replicator.skill.md,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]",lineage_profile,REPAIRED
skills/swarm_expansion/M-129-thumbnail-heatmap-analyzer.py,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_FINAL_SCRIPT_EDITING, PTR_PROVIDER_QUALITY]",editing_packaging_profile,REPAIRED
skills/swarm_expansion/M-129-thumbnail-heatmap-analyzer.skill.md,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]",lineage_profile,REPAIRED
skills/swarm_expansion/M-130-thumbnail-optimization-engine.py,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_FINAL_SCRIPT_EDITING, PTR_PROVIDER_QUALITY]",editing_packaging_profile,REPAIRED
skills/swarm_expansion/M-130-thumbnail-optimization-engine.skill.md,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]",lineage_profile,REPAIRED
skills/swarm_expansion/M-131-ctr-prediction-engine.py,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]",research_synthesis_profile,REPAIRED
skills/swarm_expansion/M-131-ctr-prediction-engine.skill.md,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]",lineage_profile,REPAIRED
skills/swarm_expansion/M-132-title-emotion-analyzer.py,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_FINAL_SCRIPT_VIDEO, PTR_FINAL_SCRIPT_EDITING, PTR_MEDIA_PROVIDER_HANDOFF]",video_context_profile,REPAIRED
skills/swarm_expansion/M-132-title-emotion-analyzer.skill.md,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]",lineage_profile,REPAIRED
skills/swarm_expansion/M-133-curiosity-trigger-engine.py,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]",research_synthesis_profile,REPAIRED
skills/swarm_expansion/M-133-curiosity-trigger-engine.skill.md,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]",lineage_profile,REPAIRED
skills/swarm_expansion/M-134-psychological-hook-engine.py,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT, PTR_SCRIPT_DEBATE, PTR_FINAL_SCRIPT_VOICE, PTR_FINAL_SCRIPT_IMAGE, PTR_FINAL_SCRIPT_VIDEO]",script_generation_profile,REPAIRED
skills/swarm_expansion/M-134-psychological-hook-engine.skill.md,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]",lineage_profile,REPAIRED
skills/swarm_expansion/M-135-click-urgency-generator.py,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]",research_synthesis_profile,REPAIRED
skills/swarm_expansion/M-135-click-urgency-generator.skill.md,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]",lineage_profile,REPAIRED
skills/swarm_expansion/M-136-ctr-stress-tester.py,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]",research_synthesis_profile,REPAIRED
skills/swarm_expansion/M-136-ctr-stress-tester.skill.md,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]",lineage_profile,REPAIRED
skills/swarm_expansion/M-137-thumbnail-emotion-optimizer.py,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_FINAL_SCRIPT_EDITING, PTR_PROVIDER_QUALITY]",editing_packaging_profile,REPAIRED
skills/swarm_expansion/M-137-thumbnail-emotion-optimizer.skill.md,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]",lineage_profile,REPAIRED
skills/swarm_expansion/M-138-viral-probability-engine.py,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]",research_synthesis_profile,REPAIRED
skills/swarm_expansion/M-138-viral-probability-engine.skill.md,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]",lineage_profile,REPAIRED
skills/swarm_expansion/M-139-viral-acceleration-engine.py,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]",research_synthesis_profile,REPAIRED
skills/swarm_expansion/M-139-viral-acceleration-engine.skill.md,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]",lineage_profile,REPAIRED
skills/swarm_expansion/M-140-shareability-optimizer.py,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_DEBATE_REFINEMENT, PTR_REFINEMENT_FINAL_SCRIPT]",script_refinement_profile,REPAIRED
skills/swarm_expansion/M-140-shareability-optimizer.skill.md,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]",lineage_profile,REPAIRED
skills/swarm_expansion/M-141-community-trigger-engine.py,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]",research_synthesis_profile,REPAIRED
skills/swarm_expansion/M-141-community-trigger-engine.skill.md,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]",lineage_profile,REPAIRED
skills/swarm_expansion/M-142-comment-magnet-engine.py,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]",research_synthesis_profile,REPAIRED
skills/swarm_expansion/M-142-comment-magnet-engine.skill.md,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]",lineage_profile,REPAIRED
skills/swarm_expansion/M-143-discussion-amplifier.py,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]",research_synthesis_profile,REPAIRED
skills/swarm_expansion/M-143-discussion-amplifier.skill.md,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]",lineage_profile,REPAIRED
skills/swarm_expansion/M-144-engagement-momentum-engine.py,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]",research_synthesis_profile,REPAIRED
skills/swarm_expansion/M-144-engagement-momentum-engine.skill.md,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]",lineage_profile,REPAIRED
skills/swarm_expansion/M-145-algorithm-boost-detector.py,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]",research_synthesis_profile,REPAIRED
skills/swarm_expansion/M-145-algorithm-boost-detector.skill.md,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]",lineage_profile,REPAIRED
skills/swarm_expansion/M-146-viral-surge-manager.py,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]",research_synthesis_profile,REPAIRED
skills/swarm_expansion/M-146-viral-surge-manager.skill.md,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]",lineage_profile,REPAIRED
skills/swarm_expansion/M-147-content-amplification-engine.py,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]",research_synthesis_profile,REPAIRED
skills/swarm_expansion/M-147-content-amplification-engine.skill.md,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]",lineage_profile,REPAIRED
skills/swarm_expansion/M-148-channel-authority-builder.py,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]",research_synthesis_profile,REPAIRED
skills/swarm_expansion/M-148-channel-authority-builder.skill.md,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]",lineage_profile,REPAIRED
skills/swarm_expansion/M-149-algorithm-trust-engine.py,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]",research_synthesis_profile,REPAIRED
skills/swarm_expansion/M-149-algorithm-trust-engine.skill.md,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]",lineage_profile,REPAIRED
skills/swarm_expansion/M-150-platform-dominance-engine.py,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]",research_synthesis_profile,REPAIRED
skills/swarm_expansion/M-150-platform-dominance-engine.skill.md,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]",lineage_profile,REPAIRED
skills/system_intelligence/M-061-micro-skill-army-router.py,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]",research_synthesis_profile,REPAIRED
skills/system_intelligence/M-061-micro-skill-army-router.skill.md,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]",lineage_profile,REPAIRED
skills/system_intelligence/M-062-skill-loader-protocol.py,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]",research_synthesis_profile,REPAIRED
skills/system_intelligence/M-062-skill-loader-protocol.skill.md,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]",lineage_profile,REPAIRED
skills/system_intelligence/M-063-skill-dependency-resolver.py,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]",research_synthesis_profile,REPAIRED
skills/system_intelligence/M-063-skill-dependency-resolver.skill.md,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]",lineage_profile,REPAIRED
skills/system_intelligence/M-064-skill-priority-engine.py,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]",research_synthesis_profile,REPAIRED
skills/system_intelligence/M-064-skill-priority-engine.skill.md,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]",lineage_profile,REPAIRED
skills/system_intelligence/M-065-task-queue-manager.py,registry file only or generic communication pointer,"[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]",research_synthesis_profile,REPAIRED
