skill_file,skill_id,route_family,activation_trigger_specific,input_schema_specific,output_schema_specific,subskill_hooks_specific,quality_metric_specific,validator_binding_specific,fallback_specific,lineage_specific,provider_boundary_present,classification,gap
skills/sub_skills/SS-105-higgsfield-cinematic-motion-director.py,SS-105-higgsfield-cinematic-motion-director,"[provider_handoff, full_video_pipeline]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/sub_skills/SS-105-higgsfield-cinematic-motion-director.subskill.md,SS-105-higgsfield-cinematic-motion-director.subskill,"[approval_gate, repo_write_mode]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/sub_skills/SS-106-kling-video-prompt-optimizer.py,SS-106-kling-video-prompt-optimizer,"[provider_handoff, full_video_pipeline]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/sub_skills/SS-106-kling-video-prompt-optimizer.subskill.md,SS-106-kling-video-prompt-optimizer.subskill,"[approval_gate, repo_write_mode]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/sub_skills/SS-107-suno-music-generation-optimizer.py,SS-107-suno-music-generation-optimizer,"[provider_handoff, full_video_pipeline]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/sub_skills/SS-107-suno-music-generation-optimizer.subskill.md,SS-107-suno-music-generation-optimizer.subskill,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/sub_skills/SS-108-youtube-publish-oauth-guard.py,SS-108-youtube-publish-oauth-guard,"[approval_gate, repo_write_mode]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/sub_skills/SS-108-youtube-publish-oauth-guard.subskill.md,SS-108-youtube-publish-oauth-guard.subskill,"[approval_gate, repo_write_mode]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/sub_skills/SS-109-youtube-analytics-ingestion-governor.py,SS-109-youtube-analytics-ingestion-governor,"[provider_handoff, full_video_pipeline]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/sub_skills/SS-109-youtube-analytics-ingestion-governor.subskill.md,SS-109-youtube-analytics-ingestion-governor.subskill,"[approval_gate, repo_write_mode]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/sub_skills/SS-110-openrouter-llm-route-governor.py,SS-110-openrouter-llm-route-governor,"[provider_handoff, full_video_pipeline]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/sub_skills/SS-110-openrouter-llm-route-governor.subskill.md,SS-110-openrouter-llm-route-governor.subskill,"[approval_gate, repo_write_mode]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/sub_skills/SS-111-ollama-local-inference-optimizer.py,SS-111-ollama-local-inference-optimizer,"[provider_handoff, full_video_pipeline]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/sub_skills/SS-111-ollama-local-inference-optimizer.subskill.md,SS-111-ollama-local-inference-optimizer.subskill,"[approval_gate, repo_write_mode]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/sub_skills/SS-112-ffmpeg-render-assembly-guard.py,SS-112-ffmpeg-render-assembly-guard,"[provider_handoff, full_video_pipeline]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/sub_skills/SS-112-ffmpeg-render-assembly-guard.subskill.md,SS-112-ffmpeg-render-assembly-guard.subskill,"[approval_gate, repo_write_mode]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/sub_skills/SS-113-wav2lip-lipsync-quality-guard.py,SS-113-wav2lip-lipsync-quality-guard,"[provider_handoff, full_video_pipeline]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/sub_skills/SS-113-wav2lip-lipsync-quality-guard.subskill.md,SS-113-wav2lip-lipsync-quality-guard.subskill,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/sub_skills/SS-114-yt-dlp-ingestion-compliance-guard.py,SS-114-yt-dlp-ingestion-compliance-guard,"[provider_handoff, full_video_pipeline]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/sub_skills/SS-114-yt-dlp-ingestion-compliance-guard.subskill.md,SS-114-yt-dlp-ingestion-compliance-guard.subskill,"[approval_gate, repo_write_mode]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/sub_skills/SS-115-gemini-multimodal-research-optimizer.py,SS-115-gemini-multimodal-research-optimizer,"[provider_handoff, full_video_pipeline]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/sub_skills/SS-115-gemini-multimodal-research-optimizer.subskill.md,SS-115-gemini-multimodal-research-optimizer.subskill,"[approval_gate, repo_write_mode]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/sub_skills/SS-220-deep-research-agent.py,SS-220-deep-research-agent,"[provider_handoff, full_video_pipeline]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/sub_skills/SS-220-deep-research-agent.subskill.md,SS-220-deep-research-agent.subskill,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/sub_skills/SS-221-source-credibility-evaluator.py,SS-221-source-credibility-evaluator,"[provider_handoff, full_video_pipeline]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/sub_skills/SS-221-source-credibility-evaluator.subskill.md,SS-221-source-credibility-evaluator.subskill,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/sub_skills/SS-222-fact-verification-engine.py,SS-222-fact-verification-engine,"[provider_handoff, full_video_pipeline]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/sub_skills/SS-222-fact-verification-engine.subskill.md,SS-222-fact-verification-engine.subskill,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/sub_skills/SS-223-knowledge-synthesizer.py,SS-223-knowledge-synthesizer,"[provider_handoff, full_video_pipeline]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/sub_skills/SS-223-knowledge-synthesizer.subskill.md,SS-223-knowledge-synthesizer.subskill,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/sub_skills/SS-224-contradiction-detector.py,SS-224-contradiction-detector,"[provider_handoff, full_video_pipeline]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/sub_skills/SS-224-contradiction-detector.subskill.md,SS-224-contradiction-detector.subskill,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/sub_skills/SS-230-content-angle-generator.py,SS-230-content-angle-generator,"[provider_handoff, full_video_pipeline]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/sub_skills/SS-230-content-angle-generator.subskill.md,SS-230-content-angle-generator.subskill,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/sub_skills/SS-231-unique-value-proposition-builder.py,SS-231-unique-value-proposition-builder,"[provider_handoff, full_video_pipeline]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/sub_skills/SS-231-unique-value-proposition-builder.subskill.md,SS-231-unique-value-proposition-builder.subskill,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/sub_skills/SS-232-series-strategy-planner.py,SS-232-series-strategy-planner,"[provider_handoff, full_video_pipeline]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/sub_skills/SS-232-series-strategy-planner.subskill.md,SS-232-series-strategy-planner.subskill,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/sub_skills/SS-233-content-calendar-generator.py,SS-233-content-calendar-generator,"[provider_handoff, full_video_pipeline]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/sub_skills/SS-233-content-calendar-generator.subskill.md,SS-233-content-calendar-generator.subskill,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/sub_skills/SS-234-platform-strategy-mapper.py,SS-234-platform-strategy-mapper,"[provider_handoff, full_video_pipeline]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/sub_skills/SS-234-platform-strategy-mapper.subskill.md,SS-234-platform-strategy-mapper.subskill,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/sub_skills/SS-240-hook-variation-generator.py,SS-240-hook-variation-generator,"[provider_handoff, full_video_pipeline]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/sub_skills/SS-240-hook-variation-generator.subskill.md,SS-240-hook-variation-generator.subskill,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/sub_skills/SS-241-open-loop-generator.py,SS-241-open-loop-generator,"[provider_handoff, full_video_pipeline]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/sub_skills/SS-241-open-loop-generator.subskill.md,SS-241-open-loop-generator.subskill,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/sub_skills/SS-242-story-tension-builder.py,SS-242-story-tension-builder,"[provider_handoff, full_video_pipeline]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/sub_skills/SS-242-story-tension-builder.subskill.md,SS-242-story-tension-builder.subskill,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/sub_skills/SS-243-pacing-controller.py,SS-243-pacing-controller,"[provider_handoff, full_video_pipeline]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/sub_skills/SS-243-pacing-controller.subskill.md,SS-243-pacing-controller.subskill,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/sub_skills/SS-244-retention-loop-engine.py,SS-244-retention-loop-engine,"[provider_handoff, full_video_pipeline]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/sub_skills/SS-244-retention-loop-engine.subskill.md,SS-244-retention-loop-engine.subskill,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/sub_skills/SS-245-cliffhanger-designer.py,SS-245-cliffhanger-designer,"[provider_handoff, full_video_pipeline]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/sub_skills/SS-245-cliffhanger-designer.subskill.md,SS-245-cliffhanger-designer.subskill,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/swarm_expansion/M-121-algorithm-intelligence-core.py,M-121-algorithm-intelligence-core,"[trend_research, topic_discovery, script_generation]",true,true,true,true,true,true,false,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/swarm_expansion/M-121-algorithm-intelligence-core.skill.md,M-121-algorithm-intelligence-core.skill,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/swarm_expansion/M-122-data-signal-collector.py,M-122-data-signal-collector,"[trend_research, topic_discovery, script_generation]",true,true,true,true,true,true,false,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/swarm_expansion/M-122-data-signal-collector.skill.md,M-122-data-signal-collector.skill,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/swarm_expansion/M-123-algorithm-pattern-analyzer.py,M-123-algorithm-pattern-analyzer,"[trend_research, topic_discovery, script_generation]",true,true,true,true,true,true,false,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/swarm_expansion/M-123-algorithm-pattern-analyzer.skill.md,M-123-algorithm-pattern-analyzer.skill,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/swarm_expansion/M-124-watch-time-analyzer.py,M-124-watch-time-analyzer,"[trend_research, topic_discovery, script_generation]",true,true,true,true,true,true,false,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/swarm_expansion/M-124-watch-time-analyzer.skill.md,M-124-watch-time-analyzer.skill,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/swarm_expansion/M-125-retention-drop-detector.py,M-125-retention-drop-detector,[script_generation],true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/swarm_expansion/M-125-retention-drop-detector.skill.md,M-125-retention-drop-detector.skill,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/swarm_expansion/M-126-retention-repair-engine.py,M-126-retention-repair-engine,"[script_refinement, script_generation]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/swarm_expansion/M-126-retention-repair-engine.skill.md,M-126-retention-repair-engine.skill,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/swarm_expansion/M-127-viral-pattern-library.py,M-127-viral-pattern-library,"[trend_research, topic_discovery, script_generation]",true,true,true,true,true,true,false,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/swarm_expansion/M-127-viral-pattern-library.skill.md,M-127-viral-pattern-library.skill,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/swarm_expansion/M-128-viral-pattern-replicator.py,M-128-viral-pattern-replicator,"[trend_research, topic_discovery, script_generation]",true,true,true,true,true,true,false,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/swarm_expansion/M-128-viral-pattern-replicator.skill.md,M-128-viral-pattern-replicator.skill,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/swarm_expansion/M-129-thumbnail-heatmap-analyzer.py,M-129-thumbnail-heatmap-analyzer,"[editing_packaging, full_video_pipeline, publishing]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/swarm_expansion/M-129-thumbnail-heatmap-analyzer.skill.md,M-129-thumbnail-heatmap-analyzer.skill,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/swarm_expansion/M-130-thumbnail-optimization-engine.py,M-130-thumbnail-optimization-engine,"[editing_packaging, full_video_pipeline, publishing]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/swarm_expansion/M-130-thumbnail-optimization-engine.skill.md,M-130-thumbnail-optimization-engine.skill,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/swarm_expansion/M-131-ctr-prediction-engine.py,M-131-ctr-prediction-engine,"[trend_research, topic_discovery, script_generation]",true,true,true,true,true,true,false,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/swarm_expansion/M-131-ctr-prediction-engine.skill.md,M-131_Ctr_Prediction_Engine,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/swarm_expansion/M-132-title-emotion-analyzer.py,M-132-title-emotion-analyzer,"[video_context, avatar_video_context, full_video_pipeline]",true,true,true,true,true,true,false,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/swarm_expansion/M-132-title-emotion-analyzer.skill.md,M-132_Title_Emotion_Analyzer,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/swarm_expansion/M-133-curiosity-trigger-engine.py,M-133-curiosity-trigger-engine,"[trend_research, topic_discovery, script_generation]",true,true,true,true,true,true,false,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/swarm_expansion/M-133-curiosity-trigger-engine.skill.md,M-133_Curiosity_Trigger_Engine,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/swarm_expansion/M-134-psychological-hook-engine.py,M-134-psychological-hook-engine,[script_generation],true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/swarm_expansion/M-134-psychological-hook-engine.skill.md,M-134_Psychological_Hook_Engine,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/swarm_expansion/M-135-click-urgency-generator.py,M-135-click-urgency-generator,"[trend_research, topic_discovery, script_generation]",true,true,true,true,true,true,false,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/swarm_expansion/M-135-click-urgency-generator.skill.md,M-135_Click_Urgency_Generator,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/swarm_expansion/M-136-ctr-stress-tester.py,M-136-ctr-stress-tester,"[trend_research, topic_discovery, script_generation]",true,true,true,true,true,true,false,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/swarm_expansion/M-136-ctr-stress-tester.skill.md,M-136_Ctr_Stress_Tester,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/swarm_expansion/M-137-thumbnail-emotion-optimizer.py,M-137-thumbnail-emotion-optimizer,"[editing_packaging, full_video_pipeline, publishing]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/swarm_expansion/M-137-thumbnail-emotion-optimizer.skill.md,M-137_Thumbnail_Emotion_Optimizer,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/swarm_expansion/M-138-viral-probability-engine.py,M-138-viral-probability-engine,"[trend_research, topic_discovery, script_generation]",true,true,true,true,true,true,false,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/swarm_expansion/M-138-viral-probability-engine.skill.md,M-138_Viral_Probability_Engine,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/swarm_expansion/M-139-viral-acceleration-engine.py,M-139-viral-acceleration-engine,"[trend_research, topic_discovery, script_generation]",true,true,true,true,true,true,false,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/swarm_expansion/M-139-viral-acceleration-engine.skill.md,M-139_Viral_Acceleration_Engine,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/swarm_expansion/M-140-shareability-optimizer.py,M-140-shareability-optimizer,"[script_refinement, script_generation]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/swarm_expansion/M-140-shareability-optimizer.skill.md,M-140_Shareability_Optimizer,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/swarm_expansion/M-141-community-trigger-engine.py,M-141-community-trigger-engine,"[trend_research, topic_discovery, script_generation]",true,true,true,true,true,true,false,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/swarm_expansion/M-141-community-trigger-engine.skill.md,M-141_Community_Trigger_Engine,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/swarm_expansion/M-142-comment-magnet-engine.py,M-142-comment-magnet-engine,"[trend_research, topic_discovery, script_generation]",true,true,true,true,true,true,false,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/swarm_expansion/M-142-comment-magnet-engine.skill.md,M-142_Comment_Magnet_Engine,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/swarm_expansion/M-143-discussion-amplifier.py,M-143-discussion-amplifier,"[trend_research, topic_discovery, script_generation]",true,true,true,true,true,true,false,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/swarm_expansion/M-143-discussion-amplifier.skill.md,M-143_Discussion_Amplifier,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/swarm_expansion/M-144-engagement-momentum-engine.py,M-144-engagement-momentum-engine,"[trend_research, topic_discovery, script_generation]",true,true,true,true,true,true,false,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/swarm_expansion/M-144-engagement-momentum-engine.skill.md,M-144_Engagement_Momentum_Engine,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/swarm_expansion/M-145-algorithm-boost-detector.py,M-145-algorithm-boost-detector,"[trend_research, topic_discovery, script_generation]",true,true,true,true,true,true,false,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/swarm_expansion/M-145-algorithm-boost-detector.skill.md,M-145_Algorithm_Boost_Detector,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/swarm_expansion/M-146-viral-surge-manager.py,M-146-viral-surge-manager,"[trend_research, topic_discovery, script_generation]",true,true,true,true,true,true,false,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/swarm_expansion/M-146-viral-surge-manager.skill.md,M-146_Viral_Surge_Manager,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/swarm_expansion/M-147-content-amplification-engine.py,M-147-content-amplification-engine,"[trend_research, topic_discovery, script_generation]",true,true,true,true,true,true,false,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/swarm_expansion/M-147-content-amplification-engine.skill.md,M-147_Content_Amplification_Engine,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/swarm_expansion/M-148-channel-authority-builder.py,M-148-channel-authority-builder,"[trend_research, topic_discovery, script_generation]",true,true,true,true,true,true,false,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/swarm_expansion/M-148-channel-authority-builder.skill.md,M-148_Channel_Authority_Builder,"[lineage_summary, approval_gate]",true,true,true,true,true,true,true,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
skills/swarm_expansion/M-149-algorithm-trust-engine.py,M-149-algorithm-trust-engine,"[trend_research, topic_discovery, script_generation]",true,true,true,true,true,true,false,true,true,FAKE_DEPTH,skill capability is contract-enriched but native skill body lacks concrete callable IO/validation logic
